GeneName	rank
ZFHX2	0.405816942197593
ANO4	0.405683238830314
AMMECR1	0.405498990862235
MUC4	0.405395472320506
ASL	0.405044264707796
TMEM87A	0.405021411736245
SCYL1	0.404848873704333
FAM193B	0.404526455238334
LAS1L	0.404486950665047
RPL10	0.404450378224587
VASH2	0.404422195928246
SLC25A5	0.404328344254404
ZNF814	0.404299084213717
PHC2	0.404286051469511
GPR149	0.404052148741713
LIMK2	0.404039169454296
ZNF791	0.403979058098258
DLX6	0.403794649991781
ROM1	0.403794649991781
GJD2	0.403253491952564
LRRC10B	0.403253491952564
CDIPT	0.403251816360588
SYT6	0.40310857036963
MAFG	0.403019550029062
LINC01106	0.40301472129135
DGCR6L	0.40300297575218
IGFBP6	0.402833928190008
CTSB	0.40271601235838
KDM2A	0.40258769471794
HTR1D	0.402559135451277
GARS1	0.402558487053615
ACOX3	0.402467323260151
TYW3	0.402233328490156
IFNGR2	0.402015702491122
GUCD1	0.401690974120211
RANBP2	0.401641666195882
URM1	0.401540809633516
MAP4K3-DT	0.401448637279123
AXDND1	0.401082574188395
RNF19B	0.401076505245562
HCN2	0.400877113517057
COPS4	0.400805749191309
DDX49	0.400364437404767
MIR495	0.399824081359936
SNHG3	0.399078529963458
TMEM60	0.399001976832225
ZMYND19	0.398860535090251
SERPING1	0.39880766108762
ITPKA	0.398647208899929
FAS	0.398567242442229
CD14	0.398503191703623
SNORD49B	0.398026014665275
ADAMTS2	0.397860471869976
MRPL47	0.397588654220137
C18orf54	0.397254823339293
PXYLP1	0.397122956571148
SLC22A3	0.39701263185271
CPNE7	0.396671659567143
DPY30	0.396434539416968
PCDHGA4	0.396325368521202
BTN3A2	0.396220485010855
LY6E	0.396092799233048
CPSF4	0.396070645214027
GNAI2	0.395869350330012
DNHD1	0.395825989403187
DDX17	0.395684695303872
ZNF576	0.395573375975388
USP28	0.395377633249711
SNHG1	0.394680268151509
RANBP3	0.394341829406285
MOXD1	0.394122666255092
FAM156B	0.393940061740669
XPO1	0.393777355496693
LINC00551	0.393680273139631
SLC46A3	0.393490281267044
DIAPH3	0.393450592769614
CDIP1	0.393316068144399
PHYH	0.393282522699901
EFCAB6	0.393235587027269
CXCR2	0.392995910356363
MPV17L2	0.392932443865497
ANKRD23	0.39285948792411
XPNPEP1	0.392562124355742
THNSL2	0.392442360564602
TBC1D7	0.392442360564602
CARD11	0.392413126908475
LINC02193	0.392413126908475
GADD45A	0.392373181120978
PLS1	0.392234385480437
NAP1L4	0.391801048112662
SNRPD2	0.391788995489063
TSPAN1	0.39159939334036
PPP1R12A-AS1	0.39159939334036
TM2D2	0.391430871093937
THNSL1	0.391397684178342
MIR100	0.391187842519655
ATP5IF1	0.391132505821628
NALCN	0.391082550098172
WDR75	0.391081546541453
ARPC5L	0.391023654510211
CC2D1A	0.390917981667024
LARS1	0.390816403670159
TARBP1	0.390778768028087
SLC22A8	0.390698139286261
TIGD2	0.39059918986944
KCNIP3	0.390567002105764
TREM2	0.390439568352365
TGFB3	0.390275966669114
DNMT3A	0.390217174290088
TRPM7	0.390192122326571
VIPR1-AS1	0.389780618243935
CSTF2T	0.389672559160372
KIFBP	0.389657752100805
SNORD63	0.389524372528119
SMIM33	0.389462980293666
TRPV6	0.389289115751893
LINC00299	0.389150584910976
TCF3	0.389092295028867
ELN	0.38902834463722
ALKBH3	0.38902834463722
TRPC4AP	0.388859874715789
MYO7A	0.388797415588688
DCAF4	0.388667773666516
ABCB8	0.388471533560091
SFPQ	0.388361965018852
GPR150	0.388361670389865
CCDC141	0.388289863707655
STX18-AS1	0.388289810963012
ATP5MC2	0.38828881219661
TMEM232	0.388258826053953
PODN	0.388180901827538
CAMSAP3	0.388162173313193
TXNL4B	0.388117666639115
CHMP6	0.387798975681507
PPAN	0.387762525215568
HYKK	0.387599066545845
SNRNP40	0.38746272479025
ECE2	0.387285411871515
CD99	0.387259264561985
OAZ2	0.387249384271886
SRRM2	0.386965415069233
MCHR1	0.38691782615111
SNORD115-6	0.38683125427032
ZSCAN26	0.386826940948085
DUSP7	0.386803363994413
BCHE	0.386763358372278
GAK	0.386685805270508
PDE4DIP	0.386451049398545
RGS7	0.386307846375787
SMARCD2	0.386278175767178
LDAH	0.386026302451552
ATG2A	0.385964685851701
FOXE3	0.385744221725089
KLHL26	0.385653182743674
SNORA3B	0.385625727392246
TAF4	0.385624540559092
CA13	0.385360230617523
C1GALT1C1	0.385229530509057
BCO2	0.385127115560849
DDOST	0.385017486544901
TNFRSF1B	0.384861207792417
LINC02371	0.384770432215463
FBF1	0.384747867469239
TBX2	0.384717762256971
ANKRD49	0.384634611100445
PCDHGA6	0.384596096938368
CDK19	0.384289273030311
DIAPH2	0.384237286939855
ARL14EP	0.383759902225424
TRIP10	0.383710822087398
PVRIG	0.383710822087398
KLHDC2	0.38366117631034
SAT1	0.383659239435979
TRIM17	0.383500879368787
FAM135B	0.383417974437167
MYCBPAP	0.383319189062323
WIZ	0.382919784522323
TESK1	0.382718364373573
SLC6A17-AS1	0.382650437455622
TMEM160	0.382404683281052
DOCK7	0.382249041678717
MSRA	0.382239901636482
TTI2	0.38207814509772
WBP11	0.381785190068929
AGFG2	0.381740350548326
LLPH	0.381704465037616
MEPE	0.381601391710634
WDR77	0.381546914166495
LDHAL6B	0.381069052594709
PLPPR2	0.381053197183988
H2AC11	0.380883513382552
ALG12	0.380520788972506
USP5	0.38043653880837
MIR1180	0.380400529540932
DAGLB	0.380036440735539
SELENOS	0.379683072281913
HEPH	0.379637251926867
SMU1	0.379464352365135
ARMC5	0.379389730082552
TPD52L2	0.379172763586739
DNAJC3-DT	0.379050513004338
NSMCE3	0.378650931306888
FRG1-DT	0.378602668861497
ACACB	0.378429930333872
RAG2	0.378130098677985
RBMX2	0.378008035300446
CDH5	0.378007321374176
TULP2	0.37799373775696
OASL	0.37799373775696
KRT10	0.37796135127653
NUP35	0.377837043482076
SLC12A2	0.377796016151214
UBR5	0.377776646523288
NDUFA10	0.377711185586322
TOX4	0.377450027973223
MAP3K9	0.377047629032147
ZNF654	0.376989673232705
PARP11	0.376825321403948
MANBA	0.376811063549618
SPRYD3	0.376694575703419
PSMG3	0.376685939231906
NIBAN2	0.376302110924899
SLC33A1	0.376219256984559
DDX25	0.376111953050864
GBP1	0.376049896719026
ZPR1	0.375855699086156
PITPNM3	0.375841307424683
XPO5	0.37581573571713
BCAS2	0.375610202111715
BAIAP2	0.375442532766744
ALAD	0.375335060564114
ZZEF1	0.374843978806384
TBC1D9B	0.374820285330265
DSP	0.374812599131472
PHLDB2	0.374772654965638
LTO1	0.37460044189691
PKD2	0.374396297050797
LINC00891	0.374190626118422
PRRT1	0.374031670233537
FLNB	0.373998746445883
TOM1	0.373972813886064
PCYT1B	0.373690920015298
RPL11	0.373639850643981
RPS13	0.373581304028159
LINC02960	0.373549547110972
POLD2	0.373466169560073
KIAA1522	0.373356944304845
PAX6	0.373225299079475
ADGRB3-DT	0.373194780285255
PIM2	0.373192236304692
TM2D1	0.37317628272401
RNPEP	0.373173929212832
ZNF76	0.373146620507284
LUCAT1	0.373010047601667
ID3	0.372606916737245
SDC1	0.372543010980902
ARRDC4	0.372454531416677
LINC00342	0.372440103523537
UBE2J2	0.372374461612097
SLC35E2B	0.372203177440333
NLGN2	0.372118832539691
CARMIL3	0.372040593101772
ATG101	0.371816508932512
MIR132	0.371464394025509
RIOK3	0.37138591522993
LINC00907	0.371368946748134
SAP130	0.371010890183243
PRKACA	0.370960063535549
STX16-NPEPL1	0.370719336325767
GOLGA7B	0.370409111899119
NAGPA	0.370072917703761
PWWP2B	0.369913262351888
TBC1D22B	0.369817106340184
CAMKV	0.369696640065197
ZNF341	0.369580899521263
STK32B	0.369580899521263
LRRC75B	0.369554156847779
OCIAD2	0.369527563205345
MIR15A	0.369517219804463
SAMD15	0.369421025617463
PHEX	0.369421025617463
SRSF7	0.369389581877371
ARMCX4	0.369268002932581
SRPRA	0.369197237211956
ILF3	0.369048833921683
BCYRN1	0.368644616666887
TFDP1	0.368574511031451
EXTL1	0.368546849729412
KRCC1	0.368545662598039
FAM201A	0.368155037779484
BBOF1	0.367966448461375
RBM34	0.367901691401074
FXYD7	0.367883111449419
MGAT5B	0.367832259185973
MIR503	0.367648957062898
TAF6	0.367565123267573
NTM	0.367562387531077
HNRNPDL	0.367543276411067
GABPA	0.367327442210684
CDK20	0.367078517772712
MTX1	0.367030385020247
USP42	0.366964881137898
LINC02476	0.366793730445444
VCP	0.366640352127519
CD81	0.366278796400605
ZNF627	0.366052586259423
PRAG1	0.366018843269264
LRRC4B	0.3651786534899
ZNF790-AS1	0.365171973103494
PNN	0.36510882738637
EXO5	0.365081942743782
EMC7	0.365029032049453
CLIP2	0.36502868619719
CCDC125	0.3649936772792
FAM174A	0.364919501288691
GFPT1	0.364873247478664
ATG9A	0.364724332001538
CDH2	0.364623757207383
GBGT1	0.364366426871942
FGF23	0.364129585515543
DPYS	0.364129585515543
SPCS1	0.364091793773752
SF3A3	0.363678529633611
PWP2	0.363521004724541
MYB	0.363432158614512
BLVRA	0.363422880927885
GK5	0.36333830012374
TMEM168	0.36326163099388
ZNF446	0.363235342155414
COA6	0.363054749556575
DRAM2	0.362901136658259
PLIN4	0.362698983525831
SNW1	0.362459068279312
AMOTL2	0.362455723719891
FDFT1	0.362424834493148
ODR4	0.36235633112369
IRF2	0.362237674120534
NDUFS4	0.362217142643715
DYNC2LI1	0.361840113690077
COL24A1	0.361818683971223
NUDT16L1	0.361767123836778
PTPN1	0.361696733461322
ZNF549	0.361590213761892
RNF175	0.36153886475663
JPT2	0.361222992541488
BCL11B	0.361041025794458
IGFBP3	0.360918470551584
ZFYVE27	0.360889212036811
NLRP10	0.36084824372349
NOP14-AS1	0.360720789852388
GPSM1	0.360673464584322
UBA6	0.360597664104459
MZT2B	0.360428527887706
DMAP1	0.360176537731074
TOPBP1	0.360121320605444
UPF1	0.360028581864189
LINC00324	0.359850238950294
NOD1	0.359781838089843
NKX3-2	0.359781838089843
JMJD1C	0.359637445875905
PITPNM2	0.359279221502246
JSRP1	0.359198236297983
PEPD	0.359135531782913
PRMT8	0.358893723217958
PKD1L1	0.358876032384959
TEX13C	0.358876032384959
GLYCTK	0.35886202129423
PRPF8	0.35882469899711
INPP5E	0.358776802488812
PAXX	0.358646269879178
KIF5B	0.358426945432616
CEMIP2	0.358362656940616
RHBDD2	0.358255373001163
CTDSP1	0.357978029364401
PPP1R10	0.35773038255213
PTPRE	0.35744450629372
TIMM17A	0.357285211645254
SP4	0.357248121978321
LINC02595	0.357118335291758
PCDHB2	0.356907399269535
RNASEH2C	0.356789606462003
PEG3	0.356733011190598
EFCAB10	0.35669646820959
RPN2	0.356467203109297
WDR6	0.356267294634513
INCENP	0.356221126427561
PDE4A	0.356021312524498
TMEM80	0.355951577618023
MRPS7	0.355924915020833
MSTO1	0.355820004990126
CACNA1C	0.35578241857359
STEEP1	0.355742095837414
GPD1	0.355421045601204
CNOT2	0.355382793189519
BCLAF1	0.355217779905433
BOLA3-DT	0.35500760578583
PKDCC	0.354930477376368
PAICS	0.354909309434445
XAB2	0.354845608807509
NUB1	0.354249254283149
MON1B	0.354203365414233
ARHGEF17	0.354181778068088
ZFYVE21	0.353910083311671
KIAA1671-AS1	0.353768023882163
PRKACB-DT	0.353768023882163
ITGA6	0.353752075701462
ZNF154	0.35365397597373
TCEAL6	0.353578894924765
FUZ	0.353454988264026
GDPD1	0.35307332444607
TAFAZZIN	0.352966959048671
HDAC3	0.35286455284058
AKR1C1	0.352761462676253
MYADM	0.352585437651095
WAC-AS1	0.352539016487361
PLAGL2	0.352494541258569
CNGA3	0.352418274655664
MIR182	0.352416438237705
F2R	0.352394632396405
SHROOM4	0.352251208712417
RILP	0.352170714902377
POLR3F	0.352099294893749
POLR2F	0.352073920327452
MRPL4	0.351720045766837
SLC12A9	0.351587120344176
UBAP1	0.351586229649775
LINC02055	0.351224103585252
SHROOM2	0.35103999130172
ARHGDIB	0.350975054262488
NUTF2	0.350961992505634
ARID5A	0.350719870015614
PRPF19	0.350533295558424
CHTOP	0.350391642664164
MTRFR	0.349693709823188
CEP128	0.349677307456366
MC4R	0.349676018297162
CLTB	0.349578089749602
OR52A5	0.349452144398504
C12orf60	0.349452144398504
TACR1	0.349401246280034
SOS2	0.349181852065708
COLGALT2	0.348928211448535
TFIP11	0.348882009415004
ARFGEF1	0.348325807848798
CATSPER2	0.348306711640351
TENM4	0.34819432339682
NR2C2AP	0.348064847558184
STRIP1	0.347949361698042
MCL1	0.347709349864769
GAREM2	0.347548321290435
TLCD3B	0.347521445468979
IMMT	0.34731809002768
KAT14	0.347311575071543
NBEAL1	0.347171955593052
SAXO1	0.347153805640038
ARHGAP45	0.347057196354863
MXRA5	0.347054318524027
CEBPA	0.346947657987121
ZNF83	0.346623003591904
SYCP2	0.346427203214437
SAMMSON	0.346427203214437
LINC02696	0.346427203214437
COL11A1	0.346372904225128
ZSWIM8-AS1	0.345735369626478
EP300	0.345613880440979
XPO6	0.345207156456166
SUSD4	0.345182747663087
EHD2	0.344973429424162
LIMA1	0.344625129390947
ABCB7	0.344510827484306
EYA4	0.344287405292206
DCDC2	0.344287405292206
FAM138C	0.344287405292206
LINC02532	0.344287405292206
WNT5B	0.344076643629697
STRAP	0.344012905200884
U2AF1	0.344010198763729
MADD	0.34400836482988
DHX16	0.343966497104085
FPGT	0.343941071075993
LAMP1	0.343861373365252
HSD17B7	0.343846419685016
MTCH1	0.343841609007562
NDUFB5	0.343805444247609
VPS51	0.343785676685803
H4C8	0.343675504193289
DPF1	0.343572501032517
CDK10	0.343436429469099
BIRC5	0.343048893805634
FLI1	0.343019289749273
UBLCP1	0.342855334716105
ZC4H2	0.342218378748812
LINC02457	0.342218378748812
RGS19	0.342214003723488
MIR424	0.342208768397217
TOB1-AS1	0.342178976029345
LINC03031	0.342039429036292
PCBP2	0.342006078125202
GADD45GIP1	0.341998459530075
HGS	0.341918484509452
ZNF142	0.341780252618916
DTX2	0.341768281585873
TIA1	0.341747835807526
MIR744	0.341728609055287
HYOU1	0.34167065901798
ACAN	0.341574690585647
CTIF	0.341540794462195
ATG4B	0.341503012514363
SPOCK3	0.341476044530089
RNA5SP530	0.341260865856561
ADAM8	0.341250523025215
SKAP1	0.341209777674534
MUC3A	0.341209777674534
MAN1B1	0.340714491922526
SYNGR1	0.340627267603025
LIMS1	0.340559528896669
SLC30A3	0.3404765763159
FUT11	0.340233651539319
CNPPD1	0.340136786507227
DPYSL4	0.340047901198705
EIF3M	0.340046973083728
GRIFIN	0.339998887092511
ZNF580	0.339920612838102
PRKCI	0.339580160266492
SCMH1	0.339375808957522
OSGIN1	0.339345475776377
MTSS2	0.33931872667313
PLA2G15	0.339178632815459
SNORD124	0.338935628991152
THSD7B	0.338893806662127
RMST	0.338820275249524
LYAR	0.33878415443587
SPATA5L1	0.338761746427741
CHST10	0.33848967141301
IER2	0.338428203865668
STAG2	0.33842535733081
ACBD6	0.33822053608917
CLPTM1	0.3382165799274
WNT9A	0.338115916632155
RSPH1	0.338115916632155
IL12A-AS1	0.338115916632155
NKIRAS2	0.337884283116823
RNF39	0.337883481061492
PPP5C	0.337776513859516
CAMLG	0.337765982193686
DYNC1I1	0.337762662331574
AVPR1A	0.337679060253941
ANKRD20A3P	0.337672762251911
PEX3	0.337629393330049
AP3B1	0.337541440045026
BLOC1S3	0.337509601636835
OAF	0.337486108765427
PLIN2	0.337473042940089
TMEM97	0.337451517497581
ZFYVE19	0.337295282434429
NDUFV3	0.337276428687308
XYLT2	0.337180388723457
CROT	0.337172540500912
ARID2	0.337084109424598
EVX1	0.336991235931549
KLRD1	0.336991235931549
FAM228A	0.336991235931549
GORAB-AS1	0.336991235931549
LINC01518	0.336991235931549
TMEM229A	0.336991235931549
APOC2	0.336991235931549
LINC00607	0.336991235931549
MSH5	0.336941897241871
EPRS1	0.336933471289885
IFT140	0.336913771669679
ZNF606	0.336837987673581
PCDHB11	0.336787672493087
BRD1	0.336654099711872
MALAT1	0.336653802876179
SNORD2	0.336423942965828
CRELD1	0.336358598601435
FYB1	0.336339048053416
TAF9	0.336223294263228
SNX13	0.336180650874754
MDGA1	0.336168438680349
EBP	0.336145733858858
RNY4P28	0.336009966800162
FANCD2	0.33581488779397
CHMP2A	0.33579082955666
HNRNPAB	0.335572380304664
ITGA10	0.335441835309113
ZNF497	0.335441835309113
SENP6	0.335065272320109
MPP1	0.335023532073568
UVSSA	0.334931132561094
IRAK2	0.334847381427467
SNAI3	0.334655946636962
FLVCR1-DT	0.334577166369602
LRBA	0.334477160929983
NVL	0.33440886658786
YIPF3	0.334349067779178
NABP1	0.334264838459932
VPS25	0.334018600693725
LRRC8D	0.334001047988948
WRAP73	0.33385693520541
NEURL1-AS1	0.333845976925377
ECM2	0.333539204442082
SEMA4B	0.333531647840679
MAST3	0.333225436190457
FLOT1	0.333115978795948
EFEMP1	0.333094121446339
PEX1	0.333092374419568
NDUFA12	0.332847339903753
C11orf96	0.332802464044487
CWC15	0.332405182518887
THOC2	0.33236048980922
ZNF525	0.332263812794528
MAPT-IT1	0.332244827244967
MIR181A2	0.33218494843881
JAG2	0.332179227098224
AMIGO2	0.331968725080854
TACO1	0.331948030837391
HCN3	0.331495702734032
TRAPPC3	0.331274106664076
BEX2	0.331138886037184
MRPL22	0.33108991926629
MOV10L1	0.330798635212712
DNAI7	0.330769687774689
KMT2D	0.330732986731018
OPA3	0.330679529924255
THAP9-AS1	0.33063263789292
LGI3	0.330573606475064
PACS2	0.330572187837455
MINK1	0.330530319929318
ADAMTS5	0.330505729475396
TRMT10B	0.330378142821869
CSNK1G2	0.330303245344143
C11orf80	0.330299400381129
SHC1	0.330279165665477
STAM	0.329937668087229
LINC00612	0.329816350268487
PEX16	0.329794074837642
HLA-DPB1	0.329769178408823
POLD1	0.329652723842466
NRK	0.329652723842466
ADGRG5	0.329652723842466
PROKR1	0.329652723842466
C1orf220	0.329652723842466
FGGY-DT	0.329652723842466
SOX21-AS1	0.329652723842466
ERBIN-DT	0.329652723842466
SLC39A3	0.329508837802677
TSEN34	0.328995323764376
MIR4454	0.328902042940249
KRIT1	0.328827040644828
DNAJB2	0.32872621611119
CDC42BPB	0.328669620701853
GTPBP3	0.328518244430863
ANKLE2	0.328456768299718
MRPS26	0.328335322415084
MARCHF5	0.328326832451614
AKAP13	0.328290602212856
LINC01378	0.328106830853087
TPTEP2-CSNK1E	0.327943557795634
BCAR3	0.327572638514111
SLC38A2	0.327543821600096
B4GALT5	0.327502108877099
SMAP2	0.327501807066166
DLX1	0.327466133179181
TIGAR	0.327376694607025
NAF1	0.327305044947901
AMBRA1	0.327265210415613
C11orf42	0.327133376217814
TEX45	0.327133376217814
CSGALNACT2-DT	0.327114110482191
C19orf73	0.327089487561582
KIF1C	0.327085536242005
UPF3B	0.327035935382598
CENPX	0.326844125888336
ATAD5	0.326812585944759
YJU2	0.326730751250288
ATF5	0.326722222997206
CUL3	0.326698051024074
MIDEAS	0.326688962403
C1orf131	0.326666544855706
CWC27	0.326662538291456
LINC00882	0.326477913988333
PDE1B	0.326412212855989
ZKSCAN7	0.326387984938137
SSBP4	0.326364627992752
HTR3B	0.326226983397661
ZNF184	0.326094523937234
ZNF263	0.325807291630116
PHYKPL	0.325797131902509
PSAT1	0.325747165860032
ZNF273	0.325392855358263
COMMD9	0.325390137421197
WDSUB1	0.325069343957971
DNAJC11	0.325049016428573
TMEM158	0.324884546817798
PSMG1	0.324767573751005
CD6	0.324722368114503
RPUSD3	0.324605322285522
MIR625	0.32446964649141
KLHL34	0.324437985750612
NFXL1	0.324358542805998
LSM7	0.324154274518574
NAA25	0.324141110672721
FAHD2A	0.324129427152175
AQP4-AS1	0.323628994814001
SNORD111B	0.323538773408084
CEPT1	0.323410179789137
COMT	0.323398966702263
KCNMB3	0.323378939956594
RAD51	0.323378204551744
PRADC1	0.323378204551744
HERC3	0.323318137832319
MIR3074	0.323066579030857
LUC7L2	0.323025325189131
PPIH	0.3230094996538
USP20	0.322949781803358
PLSCR3	0.322940835526957
TMEM255A	0.322923075810901
SMIM2-AS1	0.322923075810901
DLGAP1-AS3	0.322923075810901
BTG2	0.322850633585549
BAG1	0.322683854641936
ENDOG	0.322631381943947
SMURF1	0.322539484965641
TET3	0.322332724485333
RBM6	0.322119384007122
FAM136A	0.322106444992585
POU3F4	0.322043432891801
TRAF3IP2	0.321955268733943
B3GAT3	0.321931792391455
PDIA6	0.321915908150163
RGS16	0.321865101188571
LTBP2	0.321754442240712
MEG8	0.32155174855737
IFNGR1	0.320974166743687
EPHX2	0.320911892842764
TAL1	0.320875485110653
THBS3	0.320875485110653
BTBD18	0.320875485110653
RARA-AS1	0.320875485110653
SHROOM3-AS1	0.320847763534631
RHPN1-AS1	0.320847763534631
WLS	0.320797735784643
ELFN1	0.320788783132491
MYH10	0.320624223405936
PCDH15	0.320181267517224
MAFF	0.32015329300757
DAXX	0.320036669486039
MOK	0.319952815945006
RAPGEFL1	0.319882530791487
BTBD10	0.319820236955823
ELAPOR1	0.319546977796495
SNORA40B	0.319304522428313
RAI14	0.319199299873382
ZFP30	0.318866101010539
IFI44L	0.318747000736285
IL10RA	0.318641413190821
SLC11A1	0.318270043373316
SETD1B	0.317781789486929
KLHL22	0.317699436799374
FAM86B1	0.317649002245511
IFT27	0.317362034480484
FOXRED2	0.317335798876126
SLC29A1	0.31729022080124
FAM66B	0.317165238186582
TMEM120A	0.31708922605882
MIR23B	0.317080587493027
MIR150	0.317068125979475
CERS5	0.317026928016673
SPAG16	0.316875111839264
FEN1	0.31687320681379
SPN	0.31687320681379
IRF2BP2	0.316802777978293
KATNAL2	0.316657039829347
MIR760	0.316613857937389
OSTC	0.316467110652938
HDAC4	0.316418042494004
SLC2A12	0.316394610698512
NEXN	0.316214569540088
LBR	0.316151397189223
PDE8A	0.316136072121883
PRPS1	0.315865678928971
HBEGF	0.315698246341798
WDR4	0.315626185920776
RDH10	0.315603218203693
SHQ1	0.315114434427179
TSTD3	0.314975527347554
CCDC124	0.314939976158463
FRAS1	0.314624439439734
ANTKMT	0.31430371286183
MAG	0.313975123456142
SP100	0.313953802198572
RABGGTA	0.313823842491604
IL6R	0.31366148332919
LILRB2	0.313508933923413
GEMIN7-AS1	0.313508933923413
KIAA0930	0.313495332273089
PCDH1	0.313414097526573
ZIC1	0.313287370077581
NONO	0.313185489383205
NOTCH1	0.313151829823955
PATJ	0.313137390868603
CUL1	0.313048615520643
ASCC2	0.31249686495599
CCNL1	0.312421972372144
SCG3	0.312377069474536
SUN2	0.312366339258515
NAT8L	0.312338177663029
CKMT1B	0.312280084788034
LDLRAP1	0.312120780834302
SLC13A4	0.311947599544165
IL33	0.311882175350472
EMC10	0.311610576038355
TERF2IP	0.310842571370998
ERICH3-AS1	0.310213733452793
PPP3CC	0.310162233009276
DDX28	0.310100159993191
CCDC88B	0.310013696705504
DAAM2-AS1	0.310013696705504
LPCAT4	0.309736997136138
CD2BP2	0.309625275831236
HDAC10	0.30955920833445
SHROOM3	0.309356436812819
TRAF3IP3	0.309280861657093
FAM174B	0.309174350806553
NCBP1	0.309099920979024
VPS37C	0.308915704632406
MIR500A	0.308861388154066
TTC7B	0.308776487853512
QSOX2	0.308687611767755
KCNJ12	0.308551923058503
GALC	0.308298764518548
ZNF665	0.30829117624423
TMOD1	0.308278671369354
COPS3	0.308186274543736
MSX1	0.308177909172596
HLA-DPA1	0.308131323132184
AMPH	0.308113369931755
SUPT16H	0.308095466523514
ZDHHC5	0.307825276396438
PDE9A	0.307795892059089
SNORD3A	0.307794167811649
SPTY2D1	0.307506227649071
LMF2	0.307358357699519
NPAS3	0.307137968311653
RAB4A	0.306945558439168
AATF	0.306820831187647
HYI	0.30678639069018
ABCG4	0.306732312460635
ANXA11	0.306717527235222
EMSLR	0.306688336332159
PPP1R42	0.3066283292696
ITPRIPL1	0.306561439996906
PCGF3-AS1	0.306396314506847
SSH3	0.306331450694133
LUARIS	0.306331450694133
UQCRFS1	0.306135681156231
SLC25A39	0.306061041065963
IQSEC2	0.306056602378431
PORCN	0.305929452301763
RNVU1-2	0.305856572316804
HPRT1	0.30579359888054
ZNF100	0.305696146579663
DBH	0.305481627419416
RASA4	0.305404572182657
SPSB3	0.30537130024176
CUL2	0.305092399625052
LRRC4	0.30497757649577
AK6	0.304881802784729
BCKDK	0.304864010662154
RNF44	0.304833015002119
ISG20	0.304748321930953
SLBP	0.304684323733818
BEX4	0.304646585560126
VWA1	0.304638215083674
TMEM117	0.304267979739546
DDX55	0.304160992369129
SUPV3L1	0.30404187769903
NFIC	0.303978302155427
PTRH2	0.303502603422909
NUP214	0.303278339752481
PTGER2	0.30323916637533
SLC25A21-AS1	0.30323916637533
ABCA9	0.302976031103505
CRISPLD2	0.30286760442964
ENTR1	0.302834514996573
LINC00847	0.302824172262629
RPL29	0.302406500655291
CDC73	0.302289711915629
SNORD115-37	0.302097007962482
FAM89A	0.301949397515226
DUSP14	0.301949397515226
NOL11	0.301724243170102
PEX10	0.301636791599269
SHMT2	0.301574894713841
NR1D1	0.301549128039709
ACAD11	0.301483169257095
LACTB2	0.301473134790842
SWAP70	0.301391879567774
RAD51C	0.301348160507776
DIPK1B	0.301285939886056
KIAA0753	0.300986980411212
DYNLRB1	0.300947476156753
LRFN4	0.300716626981592
UXT-AS1	0.300609491195199
ORAI1	0.300609491195199
LINC02009	0.300609491195199
HNRNPH2	0.300600470744049
TGFB2	0.300524576337587
TRPV2	0.300453070589117
ACSM2A	0.300342196171327
ABHD8	0.300124428298299
CACTIN	0.300093046014984
MIR4484	0.300053470873907
COL1A1	0.299990594236636
DIDO1	0.299929450194613
TMEM109	0.29975368825389
TAF8	0.2997079247923
CDK5RAP1	0.299648091834273
MSANTD2	0.299643591996664
SERTAD2	0.299616496598317
TMEM121	0.299530613072687
SNORD101	0.299511459561674
ATAD2	0.299498788078971
GPR162	0.299052119702832
EXOC2	0.298817071856565
RBM28	0.29879792266203
TMEM68	0.298746490729993
PPP1R7	0.298720681256777
MKRN2	0.298466831071441
SYBU-AS1	0.298356501488386
DMAC2	0.298319880956291
ARSK	0.298257396379077
CACNA2D3	0.298138433511442
ZMYM1	0.297899410230873
MRC1	0.29783469467521
DHX29	0.297741340710588
RTTN	0.297688342796961
MAGED4B	0.29758510308607
SLC20A1	0.297488902483181
MIR124-1	0.297326088280917
ATP13A2	0.297312050636187
ESYT2	0.297288624527114
TRAF2	0.297267075150083
GPR39	0.297267075150083
CELSR3	0.297190701463426
PAPSS1	0.297000961133286
PMM2	0.296974517300256
RTKN	0.296776771178262
RPA2	0.296718584946727
TRIM58	0.296631596877056
PARP2	0.296558894673327
PBLD	0.296479032053223
NCBP2	0.296478543985141
FAIM	0.296366150174762
LRP8	0.296358148875904
ADGRB2	0.296165789805
REPS1	0.296139813005565
CYB5RL	0.296103003176076
PARP1	0.295920780305053
GPKOW	0.29591464974393
EOGT-DT	0.295796061817398
EVL	0.295781525430404
TIE1	0.295642179484702
PDCD11	0.295638516253637
MOB3A	0.295548372186567
DNAH6	0.29545981647452
CEP120	0.295410408219338
HRK	0.295408069127417
MAP1LC3A	0.295329605944806
NFYC	0.295310289535916
ARHGAP29	0.295306486117852
MYO19	0.295278935291658
SERPINA1	0.295109185983587
PPP2R1A	0.295089320918626
B9D1	0.295080852512878
RNF121	0.29501053555734
WASHC2C	0.294926517502875
DYRK2	0.294922973634454
MON1A	0.294862056924956
SERPINI2	0.294776756765785
BTN2A2	0.294776756765785
KCNMB1	0.294776756765785
RNU6-647P	0.294776756765785
MIR516A1	0.294776756765785
LINC01678	0.294776756765785
ODF2-AS1	0.294776756765785
LINC01036	0.294776756765785
ASAH1-AS1	0.294776756765785
MIR1273C	0.294776756765785
